full_date,date_key,day,month,month_name,month_short,quarter,quarter_label,year,year_quarter,year_month,week_number,day_of_week,day_name,is_weekend,is_month_start,is_month_end
2024-05-07,20240507,7,5,May,May,2,Q2,2024,2024-Q2,2024-05,19,2,Tuesday,0,0,0
2024-05-08,20240508,8,5,May,May,2,Q2,2024,2024-Q2,2024-05,19,3,Wednesday,0,0,0
2024-05-09,20240509,9,5,May,May,2,Q2,2024,2024-Q2,2024-05,19,4,Thursday,0,0,0
2024-05-10,20240510,10,5,May,May,2,Q2,2024,2024-Q2,2024-05,19,5,Friday,0,0,0
2024-05-11,20240511,11,5,May,May,2,Q2,2024,2024-Q2,2024-05,19,6,Saturday,1,0,0
2024-05-12,20240512,12,5,May,May,2,Q2,2024,2024-Q2,2024-05,19,7,Sunday,1,0,0
2024-05-13,20240513,13,5,May,May,2,Q2,2024,2024-Q2,2024-05,20,1,Monday,0,0,0
2024-05-14,20240514,14,5,May,May,2,Q2,2024,2024-Q2,2024-05,20,2,Tuesday,0,0,0
2024-05-15,20240515,15,5,May,May,2,Q2,2024,2024-Q2,2024-05,20,3,Wednesday,0,0,0
2024-05-16,20240516,16,5,May,May,2,Q2,2024,2024-Q2,2024-05,20,4,Thursday,0,0,0
2024-05-17,20240517,17,5,May,May,2,Q2,2024,2024-Q2,2024-05,20,5,Friday,0,0,0
2024-05-18,20240518,18,5,May,May,2,Q2,2024,2024-Q2,2024-05,20,6,Saturday,1,0,0
2024-05-19,20240519,19,5,May,May,2,Q2,2024,2024-Q2,2024-05,20,7,Sunday,1,0,0
2024-05-20,20240520,20,5,May,May,2,Q2,2024,2024-Q2,2024-05,21,1,Monday,0,0,0
2024-05-21,20240521,21,5,May,May,2,Q2,2024,2024-Q2,2024-05,21,2,Tuesday,0,0,0
2024-05-22,20240522,22,5,May,May,2,Q2,2024,2024-Q2,2024-05,21,3,Wednesday,0,0,0
2024-05-23,20240523,23,5,May,May,2,Q2,2024,2024-Q2,2024-05,21,4,Thursday,0,0,0
2024-05-24,20240524,24,5,May,May,2,Q2,2024,2024-Q2,2024-05,21,5,Friday,0,0,0
2024-05-25,20240525,25,5,May,May,2,Q2,2024,2024-Q2,2024-05,21,6,Saturday,1,0,0
2024-05-26,20240526,26,5,May,May,2,Q2,2024,2024-Q2,2024-05,21,7,Sunday,1,0,0
2024-05-27,20240527,27,5,May,May,2,Q2,2024,2024-Q2,2024-05,22,1,Monday,0,0,0
2024-05-28,20240528,28,5,May,May,2,Q2,2024,2024-Q2,2024-05,22,2,Tuesday,0,0,0
2024-05-29,20240529,29,5,May,May,2,Q2,2024,2024-Q2,2024-05,22,3,Wednesday,0,0,0
2024-05-30,20240530,30,5,May,May,2,Q2,2024,2024-Q2,2024-05,22,4,Thursday,0,0,0
2024-05-31,20240531,31,5,May,May,2,Q2,2024,2024-Q2,2024-05,22,5,Friday,0,0,1
2024-06-01,20240601,1,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,22,6,Saturday,1,1,0
2024-06-02,20240602,2,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,22,7,Sunday,1,0,0
2024-06-03,20240603,3,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,23,1,Monday,0,0,0
2024-06-04,20240604,4,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,23,2,Tuesday,0,0,0
2024-06-05,20240605,5,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,23,3,Wednesday,0,0,0
2024-06-06,20240606,6,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,23,4,Thursday,0,0,0
2024-06-07,20240607,7,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,23,5,Friday,0,0,0
2024-06-08,20240608,8,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,23,6,Saturday,1,0,0
2024-06-09,20240609,9,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,23,7,Sunday,1,0,0
2024-06-10,20240610,10,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,24,1,Monday,0,0,0
2024-06-11,20240611,11,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,24,2,Tuesday,0,0,0
2024-06-12,20240612,12,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,24,3,Wednesday,0,0,0
2024-06-13,20240613,13,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,24,4,Thursday,0,0,0
2024-06-14,20240614,14,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,24,5,Friday,0,0,0
2024-06-15,20240615,15,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,24,6,Saturday,1,0,0
2024-06-16,20240616,16,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,24,7,Sunday,1,0,0
2024-06-17,20240617,17,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,25,1,Monday,0,0,0
2024-06-18,20240618,18,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,25,2,Tuesday,0,0,0
2024-06-19,20240619,19,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,25,3,Wednesday,0,0,0
2024-06-20,20240620,20,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,25,4,Thursday,0,0,0
2024-06-21,20240621,21,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,25,5,Friday,0,0,0
2024-06-22,20240622,22,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,25,6,Saturday,1,0,0
2024-06-23,20240623,23,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,25,7,Sunday,1,0,0
2024-06-24,20240624,24,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,26,1,Monday,0,0,0
2024-06-25,20240625,25,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,26,2,Tuesday,0,0,0
2024-06-26,20240626,26,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,26,3,Wednesday,0,0,0
2024-06-27,20240627,27,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,26,4,Thursday,0,0,0
2024-06-28,20240628,28,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,26,5,Friday,0,0,0
2024-06-29,20240629,29,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,26,6,Saturday,1,0,0
2024-06-30,20240630,30,6,June,Jun,2,Q2,2024,2024-Q2,2024-06,26,7,Sunday,1,0,1
2024-07-01,20240701,1,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,27,1,Monday,0,1,0
2024-07-02,20240702,2,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,27,2,Tuesday,0,0,0
2024-07-03,20240703,3,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,27,3,Wednesday,0,0,0
2024-07-04,20240704,4,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,27,4,Thursday,0,0,0
2024-07-05,20240705,5,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,27,5,Friday,0,0,0
2024-07-06,20240706,6,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,27,6,Saturday,1,0,0
2024-07-07,20240707,7,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,27,7,Sunday,1,0,0
2024-07-08,20240708,8,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,28,1,Monday,0,0,0
2024-07-09,20240709,9,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,28,2,Tuesday,0,0,0
2024-07-10,20240710,10,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,28,3,Wednesday,0,0,0
2024-07-11,20240711,11,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,28,4,Thursday,0,0,0
2024-07-12,20240712,12,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,28,5,Friday,0,0,0
2024-07-13,20240713,13,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,28,6,Saturday,1,0,0
2024-07-14,20240714,14,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,28,7,Sunday,1,0,0
2024-07-15,20240715,15,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,29,1,Monday,0,0,0
2024-07-16,20240716,16,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,29,2,Tuesday,0,0,0
2024-07-17,20240717,17,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,29,3,Wednesday,0,0,0
2024-07-18,20240718,18,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,29,4,Thursday,0,0,0
2024-07-19,20240719,19,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,29,5,Friday,0,0,0
2024-07-20,20240720,20,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,29,6,Saturday,1,0,0
2024-07-21,20240721,21,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,29,7,Sunday,1,0,0
2024-07-22,20240722,22,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,30,1,Monday,0,0,0
2024-07-23,20240723,23,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,30,2,Tuesday,0,0,0
2024-07-24,20240724,24,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,30,3,Wednesday,0,0,0
2024-07-25,20240725,25,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,30,4,Thursday,0,0,0
2024-07-26,20240726,26,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,30,5,Friday,0,0,0
2024-07-27,20240727,27,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,30,6,Saturday,1,0,0
2024-07-28,20240728,28,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,30,7,Sunday,1,0,0
2024-07-29,20240729,29,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,31,1,Monday,0,0,0
2024-07-30,20240730,30,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,31,2,Tuesday,0,0,0
2024-07-31,20240731,31,7,July,Jul,3,Q3,2024,2024-Q3,2024-07,31,3,Wednesday,0,0,1
2024-08-01,20240801,1,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,31,4,Thursday,0,1,0
2024-08-02,20240802,2,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,31,5,Friday,0,0,0
2024-08-03,20240803,3,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,31,6,Saturday,1,0,0
2024-08-04,20240804,4,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,31,7,Sunday,1,0,0
2024-08-05,20240805,5,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,32,1,Monday,0,0,0
2024-08-06,20240806,6,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,32,2,Tuesday,0,0,0
2024-08-07,20240807,7,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,32,3,Wednesday,0,0,0
2024-08-08,20240808,8,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,32,4,Thursday,0,0,0
2024-08-09,20240809,9,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,32,5,Friday,0,0,0
2024-08-10,20240810,10,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,32,6,Saturday,1,0,0
2024-08-11,20240811,11,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,32,7,Sunday,1,0,0
2024-08-12,20240812,12,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,33,1,Monday,0,0,0
2024-08-13,20240813,13,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,33,2,Tuesday,0,0,0
2024-08-14,20240814,14,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,33,3,Wednesday,0,0,0
2024-08-15,20240815,15,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,33,4,Thursday,0,0,0
2024-08-16,20240816,16,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,33,5,Friday,0,0,0
2024-08-17,20240817,17,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,33,6,Saturday,1,0,0
2024-08-18,20240818,18,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,33,7,Sunday,1,0,0
2024-08-19,20240819,19,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,34,1,Monday,0,0,0
2024-08-20,20240820,20,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,34,2,Tuesday,0,0,0
2024-08-21,20240821,21,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,34,3,Wednesday,0,0,0
2024-08-22,20240822,22,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,34,4,Thursday,0,0,0
2024-08-23,20240823,23,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,34,5,Friday,0,0,0
2024-08-24,20240824,24,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,34,6,Saturday,1,0,0
2024-08-25,20240825,25,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,34,7,Sunday,1,0,0
2024-08-26,20240826,26,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,35,1,Monday,0,0,0
2024-08-27,20240827,27,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,35,2,Tuesday,0,0,0
2024-08-28,20240828,28,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,35,3,Wednesday,0,0,0
2024-08-29,20240829,29,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,35,4,Thursday,0,0,0
2024-08-30,20240830,30,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,35,5,Friday,0,0,0
2024-08-31,20240831,31,8,August,Aug,3,Q3,2024,2024-Q3,2024-08,35,6,Saturday,1,0,1
2024-09-01,20240901,1,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,35,7,Sunday,1,1,0
2024-09-02,20240902,2,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,36,1,Monday,0,0,0
2024-09-03,20240903,3,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,36,2,Tuesday,0,0,0
2024-09-04,20240904,4,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,36,3,Wednesday,0,0,0
2024-09-05,20240905,5,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,36,4,Thursday,0,0,0
2024-09-06,20240906,6,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,36,5,Friday,0,0,0
2024-09-07,20240907,7,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,36,6,Saturday,1,0,0
2024-09-08,20240908,8,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,36,7,Sunday,1,0,0
2024-09-09,20240909,9,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,37,1,Monday,0,0,0
2024-09-10,20240910,10,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,37,2,Tuesday,0,0,0
2024-09-11,20240911,11,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,37,3,Wednesday,0,0,0
2024-09-12,20240912,12,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,37,4,Thursday,0,0,0
2024-09-13,20240913,13,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,37,5,Friday,0,0,0
2024-09-14,20240914,14,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,37,6,Saturday,1,0,0
2024-09-15,20240915,15,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,37,7,Sunday,1,0,0
2024-09-16,20240916,16,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,38,1,Monday,0,0,0
2024-09-17,20240917,17,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,38,2,Tuesday,0,0,0
2024-09-18,20240918,18,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,38,3,Wednesday,0,0,0
2024-09-19,20240919,19,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,38,4,Thursday,0,0,0
2024-09-20,20240920,20,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,38,5,Friday,0,0,0
2024-09-21,20240921,21,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,38,6,Saturday,1,0,0
2024-09-22,20240922,22,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,38,7,Sunday,1,0,0
2024-09-23,20240923,23,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,39,1,Monday,0,0,0
2024-09-24,20240924,24,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,39,2,Tuesday,0,0,0
2024-09-25,20240925,25,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,39,3,Wednesday,0,0,0
2024-09-26,20240926,26,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,39,4,Thursday,0,0,0
2024-09-27,20240927,27,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,39,5,Friday,0,0,0
2024-09-28,20240928,28,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,39,6,Saturday,1,0,0
2024-09-29,20240929,29,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,39,7,Sunday,1,0,0
2024-09-30,20240930,30,9,September,Sep,3,Q3,2024,2024-Q3,2024-09,40,1,Monday,0,0,1
2024-10-01,20241001,1,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,40,2,Tuesday,0,1,0
2024-10-02,20241002,2,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,40,3,Wednesday,0,0,0
2024-10-03,20241003,3,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,40,4,Thursday,0,0,0
2024-10-04,20241004,4,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,40,5,Friday,0,0,0
2024-10-05,20241005,5,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,40,6,Saturday,1,0,0
2024-10-06,20241006,6,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,40,7,Sunday,1,0,0
2024-10-07,20241007,7,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,41,1,Monday,0,0,0
2024-10-08,20241008,8,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,41,2,Tuesday,0,0,0
2024-10-09,20241009,9,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,41,3,Wednesday,0,0,0
2024-10-10,20241010,10,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,41,4,Thursday,0,0,0
2024-10-11,20241011,11,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,41,5,Friday,0,0,0
2024-10-12,20241012,12,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,41,6,Saturday,1,0,0
2024-10-13,20241013,13,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,41,7,Sunday,1,0,0
2024-10-14,20241014,14,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,42,1,Monday,0,0,0
2024-10-15,20241015,15,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,42,2,Tuesday,0,0,0
2024-10-16,20241016,16,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,42,3,Wednesday,0,0,0
2024-10-17,20241017,17,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,42,4,Thursday,0,0,0
2024-10-18,20241018,18,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,42,5,Friday,0,0,0
2024-10-19,20241019,19,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,42,6,Saturday,1,0,0
2024-10-20,20241020,20,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,42,7,Sunday,1,0,0
2024-10-21,20241021,21,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,43,1,Monday,0,0,0
2024-10-22,20241022,22,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,43,2,Tuesday,0,0,0
2024-10-23,20241023,23,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,43,3,Wednesday,0,0,0
2024-10-24,20241024,24,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,43,4,Thursday,0,0,0
2024-10-25,20241025,25,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,43,5,Friday,0,0,0
2024-10-26,20241026,26,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,43,6,Saturday,1,0,0
2024-10-27,20241027,27,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,43,7,Sunday,1,0,0
2024-10-28,20241028,28,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,44,1,Monday,0,0,0
2024-10-29,20241029,29,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,44,2,Tuesday,0,0,0
2024-10-30,20241030,30,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,44,3,Wednesday,0,0,0
2024-10-31,20241031,31,10,October,Oct,4,Q4,2024,2024-Q4,2024-10,44,4,Thursday,0,0,1
2024-11-01,20241101,1,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,44,5,Friday,0,1,0
2024-11-02,20241102,2,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,44,6,Saturday,1,0,0
2024-11-03,20241103,3,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,44,7,Sunday,1,0,0
2024-11-04,20241104,4,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,45,1,Monday,0,0,0
2024-11-05,20241105,5,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,45,2,Tuesday,0,0,0
2024-11-06,20241106,6,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,45,3,Wednesday,0,0,0
2024-11-07,20241107,7,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,45,4,Thursday,0,0,0
2024-11-08,20241108,8,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,45,5,Friday,0,0,0
2024-11-09,20241109,9,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,45,6,Saturday,1,0,0
2024-11-10,20241110,10,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,45,7,Sunday,1,0,0
2024-11-11,20241111,11,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,46,1,Monday,0,0,0
2024-11-12,20241112,12,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,46,2,Tuesday,0,0,0
2024-11-13,20241113,13,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,46,3,Wednesday,0,0,0
2024-11-14,20241114,14,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,46,4,Thursday,0,0,0
2024-11-15,20241115,15,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,46,5,Friday,0,0,0
2024-11-16,20241116,16,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,46,6,Saturday,1,0,0
2024-11-17,20241117,17,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,46,7,Sunday,1,0,0
2024-11-18,20241118,18,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,47,1,Monday,0,0,0
2024-11-19,20241119,19,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,47,2,Tuesday,0,0,0
2024-11-20,20241120,20,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,47,3,Wednesday,0,0,0
2024-11-21,20241121,21,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,47,4,Thursday,0,0,0
2024-11-22,20241122,22,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,47,5,Friday,0,0,0
2024-11-23,20241123,23,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,47,6,Saturday,1,0,0
2024-11-24,20241124,24,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,47,7,Sunday,1,0,0
2024-11-25,20241125,25,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,48,1,Monday,0,0,0
2024-11-26,20241126,26,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,48,2,Tuesday,0,0,0
2024-11-27,20241127,27,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,48,3,Wednesday,0,0,0
2024-11-28,20241128,28,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,48,4,Thursday,0,0,0
2024-11-29,20241129,29,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,48,5,Friday,0,0,0
2024-11-30,20241130,30,11,November,Nov,4,Q4,2024,2024-Q4,2024-11,48,6,Saturday,1,0,1
2024-12-01,20241201,1,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,48,7,Sunday,1,1,0
2024-12-02,20241202,2,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,49,1,Monday,0,0,0
2024-12-03,20241203,3,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,49,2,Tuesday,0,0,0
2024-12-04,20241204,4,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,49,3,Wednesday,0,0,0
2024-12-05,20241205,5,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,49,4,Thursday,0,0,0
2024-12-06,20241206,6,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,49,5,Friday,0,0,0
2024-12-07,20241207,7,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,49,6,Saturday,1,0,0
2024-12-08,20241208,8,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,49,7,Sunday,1,0,0
2024-12-09,20241209,9,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,50,1,Monday,0,0,0
2024-12-10,20241210,10,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,50,2,Tuesday,0,0,0
2024-12-11,20241211,11,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,50,3,Wednesday,0,0,0
2024-12-12,20241212,12,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,50,4,Thursday,0,0,0
2024-12-13,20241213,13,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,50,5,Friday,0,0,0
2024-12-14,20241214,14,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,50,6,Saturday,1,0,0
2024-12-15,20241215,15,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,50,7,Sunday,1,0,0
2024-12-16,20241216,16,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,51,1,Monday,0,0,0
2024-12-17,20241217,17,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,51,2,Tuesday,0,0,0
2024-12-18,20241218,18,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,51,3,Wednesday,0,0,0
2024-12-19,20241219,19,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,51,4,Thursday,0,0,0
2024-12-20,20241220,20,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,51,5,Friday,0,0,0
2024-12-21,20241221,21,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,51,6,Saturday,1,0,0
2024-12-22,20241222,22,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,51,7,Sunday,1,0,0
2024-12-23,20241223,23,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,52,1,Monday,0,0,0
2024-12-24,20241224,24,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,52,2,Tuesday,0,0,0
2024-12-25,20241225,25,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,52,3,Wednesday,0,0,0
2024-12-26,20241226,26,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,52,4,Thursday,0,0,0
2024-12-27,20241227,27,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,52,5,Friday,0,0,0
2024-12-28,20241228,28,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,52,6,Saturday,1,0,0
2024-12-29,20241229,29,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,52,7,Sunday,1,0,0
2024-12-30,20241230,30,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,1,1,Monday,0,0,0
2024-12-31,20241231,31,12,December,Dec,4,Q4,2024,2024-Q4,2024-12,1,2,Tuesday,0,0,1
2025-01-01,20250101,1,1,January,Jan,1,Q1,2025,2025-Q1,2025-01,1,3,Wednesday,0,1,0
2025-01-02,20250102,2,1,January,Jan,1,Q1,2025,2025-Q1,2025-01,1,4,Thursday,0,0,0
2025-01-03,20250103,3,1,January,Jan,1,Q1,2025,2025-Q1,2025-01,1,5,Friday,0,0,0
2025-01-04,20250104,4,1,January,Jan,1,Q1,2025,2025-Q1,2025-01,1,6,Saturday,1,0,0
2025-01-05,20250105,5,1,January,Jan,1,Q1,2025,2025-Q1,2025-01,1,7,Sunday,1,0,0
2025-01-06,20250106,6,1,January,Jan,1,Q1,2025,2025-Q1,2025-01,2,1,Monday,0,0,0
